,month1,month2,month3,month4,month5,month6,month7,month8,month9,month10,month11,month12,month13,month14,month15,month16,month17,month18,month19,month20,month21,month22,month23,month24,s_DC1_1,s_DC1_2,s_DC1_3,s_DC1_4,s_DC1_5,s_DC1_6,s_DC1_7,s_DC1_8,s_DC1_9,s_DC1_10,s_DC1_11,s_DC1_12,s_DC1_13,s_DC1_14,s_DC1_15,s_DC1_16,s_DC1_17,s_DC1_18,s_DC1_19,s_DC1_20,s_DC1_21,s_DC1_22,s_DC1_23,s_DC1_24,S_DC1_1,S_DC1_2,S_DC1_3,S_DC1_4,S_DC1_5,S_DC1_6,S_DC1_7,S_DC1_8,S_DC1_9,S_DC1_10,S_DC1_11,S_DC1_12,S_DC1_13,S_DC1_14,S_DC1_15,S_DC1_16,S_DC1_17,S_DC1_18,S_DC1_19,S_DC1_20,S_DC1_21,S_DC1_22,S_DC1_23,S_DC1_24,s_DC2_1,s_DC2_2,s_DC2_3,s_DC2_4,s_DC2_5,s_DC2_6,s_DC2_7,s_DC2_8,s_DC2_9,s_DC2_10,s_DC2_11,s_DC2_12,s_DC2_13,s_DC2_14,s_DC2_15,s_DC2_16,s_DC2_17,s_DC2_18,s_DC2_19,s_DC2_20,s_DC2_21,s_DC2_22,s_DC2_23,s_DC2_24,S_DC2_1,S_DC2_2,S_DC2_3,S_DC2_4,S_DC2_5,S_DC2_6,S_DC2_7,S_DC2_8,S_DC2_9,S_DC2_10,S_DC2_11,S_DC2_12,S_DC2_13,S_DC2_14,S_DC2_15,S_DC2_16,S_DC2_17,S_DC2_18,S_DC2_19,S_DC2_20,S_DC2_21,S_DC2_22,S_DC2_23,S_DC2_24,s_r1_1,s_r1_2,s_r1_3,s_r1_4,s_r1_5,s_r1_6,s_r1_7,s_r1_8,s_r1_9,s_r1_10,s_r1_11,s_r1_12,s_r1_13,s_r1_14,s_r1_15,s_r1_16,s_r1_17,s_r1_18,s_r1_19,s_r1_20,s_r1_21,s_r1_22,s_r1_23,s_r1_24,S_r2_1,S_r2_2,S_r2_3,S_r2_4,S_r2_5,S_r2_6,S_r2_7,S_r2_8,S_r2_9,S_r2_10,S_r2_11,S_r2_12,S_r2_13,S_r2_14,S_r2_15,S_r2_16,S_r2_17,S_r2_18,S_r2_19,S_r2_20,S_r2_21,S_r2_22,S_r2_23,S_r2_24,profit
1215,1242517.0,1242698.0,1242920.0,1240203.0,1240127.0,1241493.0,1243460.0,1242062.0,1240562.0,1241095.0,1242539.0,1240352.0,1241485.0,1240817.0,1241294.0,1242879.0,1241444.0,1241579.0,1240646.0,1242160.0,1241496.0,1242063.0,1242492.0,1242842.0,2985732.0,3206629.0,3533420.0,2553936.0,4141797.0,3031806.0,2799885.0,3401834.0,3166160.0,3378148.0,4444343.0,4566415.0,3533235.0,2789892.0,4829155.0,3555223.0,3745029.0,2992245.0,3758894.0,3490239.0,3583700.0,3620834.0,4258639.0,4632002.0,7792637.0,6393852.0,7654388.0,9625983.0,10027853.0,10833840.0,9536268.0,10440654.0,8787610.0,10383045.0,9773081.0,8734248.0,8037040.0,6963007.0,10960987.0,6387825.0,8179161.0,7036728.0,10497940.0,8372539.0,6855323.0,8708374.0,9061524.0,11025608.0,2985732.0,3206629.0,3533420.0,2553936.0,4141797.0,3031806.0,2799885.0,3401834.0,3166160.0,3378148.0,4444343.0,4566415.0,3533235.0,2789892.0,4829155.0,3555223.0,3745029.0,2992245.0,3758894.0,3490239.0,3583700.0,3620834.0,4258639.0,4632002.0,7792637.0,6393852.0,7654388.0,9625983.0,10027853.0,10833840.0,9536268.0,10440654.0,8787610.0,10383045.0,9773081.0,8734248.0,8037040.0,6963007.0,10960987.0,6387825.0,8179161.0,7036728.0,10497940.0,8372539.0,6855323.0,8708374.0,9061524.0,11025608.0,2985732.0,3206629.0,3533420.0,2553936.0,4141797.0,3031806.0,2799885.0,3401834.0,3166160.0,3378148.0,4444343.0,4566415.0,3533235.0,2789892.0,4829155.0,3555223.0,3745029.0,2992245.0,3758894.0,3490239.0,3583700.0,3620834.0,4258639.0,4632002.0,7792637.0,6393852.0,7654388.0,9625983.0,10027853.0,10833840.0,9536268.0,10440654.0,8787610.0,10383045.0,9773081.0,8734248.0,8037040.0,6963007.0,10960987.0,6387825.0,8179161.0,7036728.0,10497940.0,8372539.0,6855323.0,8708374.0,9061524.0,11025608.0,6695176859.165
1216,1212104.0,1428611.0,1026613.0,1207661.0,668173.0,1287462.0,1199312.0,1168219.0,923732.0,1222765.0,960824.0,1212852.0,989306.0,1252041.0,1292006.0,1400146.0,813676.0,1061344.0,971757.0,1191774.0,1216588.0,855869.0,1376529.0,997058.0,4143093.0,4407323.0,2404767.0,2717535.0,2765804.0,3043185.0,2369026.0,2485948.0,2840743.0,3875037.0,2603515.0,3624074.0,3461276.0,2652560.0,2500322.0,3761730.0,3937617.0,2664605.0,3745306.0,2868330.0,3432081.0,4346908.0,4171933.0,4028064.0,6842408.0,9095909.0,9843293.0,10436560.0,6882028.0,8760355.0,8186591.0,8029138.0,7500689.0,10384582.0,9583076.0,7188427.0,9141942.0,7706791.0,6229905.0,9930865.0,8806398.0,10091937.0,10071644.0,8673074.0,9633058.0,9455918.0,7629987.0,5918210.0,4143093.0,4407323.0,2404767.0,2717535.0,2765804.0,3043185.0,2369026.0,2485948.0,2840743.0,3875037.0,2603515.0,3624074.0,3461276.0,2652560.0,2500322.0,3761730.0,3937617.0,2664605.0,3745306.0,2868330.0,3432081.0,4346908.0,4171933.0,4028064.0,6842408.0,9095909.0,9843293.0,10436560.0,6882028.0,8760355.0,8186591.0,8029138.0,7500689.0,10384582.0,9583076.0,7188427.0,9141942.0,7706791.0,6229905.0,9930865.0,8806398.0,10091937.0,10071644.0,8673074.0,9633058.0,9455918.0,7629987.0,5918210.0,4143093.0,4407323.0,2404767.0,2717535.0,2765804.0,3043185.0,2369026.0,2485948.0,2840743.0,3875037.0,2603515.0,3624074.0,3461276.0,2652560.0,2500322.0,3761730.0,3937617.0,2664605.0,3745306.0,2868330.0,3432081.0,4346908.0,4171933.0,4028064.0,6842408.0,9095909.0,9843293.0,10436560.0,6882028.0,8760355.0,8186591.0,8029138.0,7500689.0,10384582.0,9583076.0,7188427.0,9141942.0,7706791.0,6229905.0,9930865.0,8806398.0,10091937.0,10071644.0,8673074.0,9633058.0,9455918.0,7629987.0,5918210.0,7501551867.555
1217,1157136.0,1159210.0,1159972.0,1157934.0,1158851.0,1158054.0,1158482.0,1158878.0,1159864.0,1160030.0,1159014.0,1159838.0,1162016.0,1159524.0,1159331.0,1159639.0,1158818.0,1159380.0,1160575.0,1161034.0,1158793.0,1161444.0,1158617.0,1161025.0,4143093.0,4407323.0,2404767.0,2717535.0,2765804.0,3043185.0,2369026.0,2485948.0,2840743.0,3875037.0,2603515.0,3624074.0,3461276.0,2652560.0,2500322.0,3761730.0,3937617.0,2664605.0,3745306.0,2868330.0,3432081.0,4346908.0,4171933.0,4028064.0,6842408.0,9095909.0,9843293.0,10436560.0,6882028.0,8760355.0,8186591.0,8029138.0,7500689.0,10384582.0,9583076.0,7188427.0,9141942.0,7706791.0,6229905.0,9930865.0,8806398.0,10091937.0,10071644.0,8673074.0,9633058.0,9455918.0,7629987.0,5918210.0,4143093.0,4407323.0,2404767.0,2717535.0,2765804.0,3043185.0,2369026.0,2485948.0,2840743.0,3875037.0,2603515.0,3624074.0,3461276.0,2652560.0,2500322.0,3761730.0,3937617.0,2664605.0,3745306.0,2868330.0,3432081.0,4346908.0,4171933.0,4028064.0,6842408.0,9095909.0,9843293.0,10436560.0,6882028.0,8760355.0,8186591.0,8029138.0,7500689.0,10384582.0,9583076.0,7188427.0,9141942.0,7706791.0,6229905.0,9930865.0,8806398.0,10091937.0,10071644.0,8673074.0,9633058.0,9455918.0,7629987.0,5918210.0,4143093.0,4407323.0,2404767.0,2717535.0,2765804.0,3043185.0,2369026.0,2485948.0,2840743.0,3875037.0,2603515.0,3624074.0,3461276.0,2652560.0,2500322.0,3761730.0,3937617.0,2664605.0,3745306.0,2868330.0,3432081.0,4346908.0,4171933.0,4028064.0,6842408.0,9095909.0,9843293.0,10436560.0,6882028.0,8760355.0,8186591.0,8029138.0,7500689.0,10384582.0,9583076.0,7188427.0,9141942.0,7706791.0,6229905.0,9930865.0,8806398.0,10091937.0,10071644.0,8673074.0,9633058.0,9455918.0,7629987.0,5918210.0,7189986060.105
1218,462532.0,356576.0,218747.0,249818.0,469257.0,377041.0,344694.0,540920.0,442610.0,197580.0,237084.0,133254.0,144472.0,291492.0,242844.0,356408.0,54149.0,618439.0,202900.0,411795.0,348880.0,230396.0,173030.0,-93044.0,688530.0,1049496.0,688283.0,1074844.0,1056356.0,837851.0,737702.0,880494.0,817008.0,965069.0,972161.0,706800.0,1161939.0,1156923.0,884013.0,701189.0,878144.0,833812.0,853517.0,977505.0,1182279.0,644041.0,1050591.0,1158823.0,1901932.0,2048512.0,2210462.0,2284621.0,1511115.0,1480096.0,1683971.0,1921967.0,1800097.0,2497672.0,1881704.0,1756289.0,2165917.0,1906985.0,1910634.0,2524693.0,1734735.0,1586333.0,2254157.0,2427639.0,1568728.0,2548943.0,1674361.0,2605353.0,688530.0,1049496.0,688283.0,1074844.0,1056356.0,837851.0,737702.0,880494.0,817008.0,965069.0,972161.0,706800.0,1161939.0,1156923.0,884013.0,701189.0,878144.0,833812.0,853517.0,977505.0,1182279.0,644041.0,1050591.0,1158823.0,1901932.0,2048512.0,2210462.0,2284621.0,1511115.0,1480096.0,1683971.0,1921967.0,1800097.0,2497672.0,1881704.0,1756289.0,2165917.0,1906985.0,1910634.0,2524693.0,1734735.0,1586333.0,2254157.0,2427639.0,1568728.0,2548943.0,1674361.0,2605353.0,688530.0,1049496.0,688283.0,1074844.0,1056356.0,837851.0,737702.0,880494.0,817008.0,965069.0,972161.0,706800.0,1161939.0,1156923.0,884013.0,701189.0,878144.0,833812.0,853517.0,977505.0,1182279.0,644041.0,1050591.0,1158823.0,1901932.0,2048512.0,2210462.0,2284621.0,1511115.0,1480096.0,1683971.0,1921967.0,1800097.0,2497672.0,1881704.0,1756289.0,2165917.0,1906985.0,1910634.0,2524693.0,1734735.0,1586333.0,2254157.0,2427639.0,1568728.0,2548943.0,1674361.0,2605353.0,2907459218.19
1219,295597.0,295938.0,295530.0,295285.0,296289.0,296978.0,296036.0,296322.0,296438.0,295900.0,296473.0,294725.0,296461.0,295923.0,295783.0,295781.0,296283.0,294470.0,296454.0,295275.0,295121.0,295422.0,295994.0,295588.0,688530.0,1049496.0,688283.0,1074844.0,1056356.0,837851.0,737702.0,880494.0,817008.0,965069.0,972161.0,706800.0,1161939.0,1156923.0,884013.0,701189.0,878144.0,833812.0,853517.0,977505.0,1182279.0,644041.0,1050591.0,1158823.0,1901932.0,2048512.0,2210462.0,2284621.0,1511115.0,1480096.0,1683971.0,1921967.0,1800097.0,2497672.0,1881704.0,1756289.0,2165917.0,1906985.0,1910634.0,2524693.0,1734735.0,1586333.0,2254157.0,2427639.0,1568728.0,2548943.0,1674361.0,2605353.0,688530.0,1049496.0,688283.0,1074844.0,1056356.0,837851.0,737702.0,880494.0,817008.0,965069.0,972161.0,706800.0,1161939.0,1156923.0,884013.0,701189.0,878144.0,833812.0,853517.0,977505.0,1182279.0,644041.0,1050591.0,1158823.0,1901932.0,2048512.0,2210462.0,2284621.0,1511115.0,1480096.0,1683971.0,1921967.0,1800097.0,2497672.0,1881704.0,1756289.0,2165917.0,1906985.0,1910634.0,2524693.0,1734735.0,1586333.0,2254157.0,2427639.0,1568728.0,2548943.0,1674361.0,2605353.0,688530.0,1049496.0,688283.0,1074844.0,1056356.0,837851.0,737702.0,880494.0,817008.0,965069.0,972161.0,706800.0,1161939.0,1156923.0,884013.0,701189.0,878144.0,833812.0,853517.0,977505.0,1182279.0,644041.0,1050591.0,1158823.0,1901932.0,2048512.0,2210462.0,2284621.0,1511115.0,1480096.0,1683971.0,1921967.0,1800097.0,2497672.0,1881704.0,1756289.0,2165917.0,1906985.0,1910634.0,2524693.0,1734735.0,1586333.0,2254157.0,2427639.0,1568728.0,2548943.0,1674361.0,2605353.0,1601373216.97
1220,201193.0,183772.0,148179.0,277056.0,214745.0,221543.0,198437.0,368352.0,207846.0,290387.0,219088.0,221390.0,5361.0,243328.0,267347.0,230105.0,224132.0,337975.0,120076.0,224633.0,196917.0,205772.0,310979.0,167003.0,886813.0,938879.0,875530.0,672787.0,905421.0,861489.0,781899.0,648848.0,675957.0,531490.0,846777.0,943135.0,501589.0,696571.0,615109.0,526188.0,479607.0,509149.0,483076.0,512208.0,705671.0,930739.0,690033.0,660574.0,1864889.0,1939964.0,1817596.0,2057639.0,1404969.0,1378485.0,1775965.0,1418473.0,1464617.0,1608902.0,1912772.0,1486041.0,1602241.0,1707666.0,2119698.0,1779453.0,1736001.0,1427226.0,1950156.0,1449753.0,2037243.0,1634594.0,1498820.0,1522273.0,886813.0,938879.0,875530.0,672787.0,905421.0,861489.0,781899.0,648848.0,675957.0,531490.0,846777.0,943135.0,501589.0,696571.0,615109.0,526188.0,479607.0,509149.0,483076.0,512208.0,705671.0,930739.0,690033.0,660574.0,1864889.0,1939964.0,1817596.0,2057639.0,1404969.0,1378485.0,1775965.0,1418473.0,1464617.0,1608902.0,1912772.0,1486041.0,1602241.0,1707666.0,2119698.0,1779453.0,1736001.0,1427226.0,1950156.0,1449753.0,2037243.0,1634594.0,1498820.0,1522273.0,886813.0,938879.0,875530.0,672787.0,905421.0,861489.0,781899.0,648848.0,675957.0,531490.0,846777.0,943135.0,501589.0,696571.0,615109.0,526188.0,479607.0,509149.0,483076.0,512208.0,705671.0,930739.0,690033.0,660574.0,1864889.0,1939964.0,1817596.0,2057639.0,1404969.0,1378485.0,1775965.0,1418473.0,1464617.0,1608902.0,1912772.0,1486041.0,1602241.0,1707666.0,2119698.0,1779453.0,1736001.0,1427226.0,1950156.0,1449753.0,2037243.0,1634594.0,1498820.0,1522273.0,1915645015.78
1221,239925.0,238739.0,240373.0,239595.0,239537.0,239335.0,240498.0,240012.0,239826.0,238858.0,239754.0,239911.0,240339.0,240031.0,239239.0,239251.0,239505.0,239593.0,239694.0,240789.0,239565.0,238854.0,238825.0,238355.0,886813.0,938879.0,875530.0,672787.0,905421.0,861489.0,781899.0,648848.0,675957.0,531490.0,846777.0,943135.0,501589.0,696571.0,615109.0,526188.0,479607.0,509149.0,483076.0,512208.0,705671.0,930739.0,690033.0,660574.0,1864889.0,1939964.0,1817596.0,2057639.0,1404969.0,1378485.0,1775965.0,1418473.0,1464617.0,1608902.0,1912772.0,1486041.0,1602241.0,1707666.0,2119698.0,1779453.0,1736001.0,1427226.0,1950156.0,1449753.0,2037243.0,1634594.0,1498820.0,1522273.0,886813.0,938879.0,875530.0,672787.0,905421.0,861489.0,781899.0,648848.0,675957.0,531490.0,846777.0,943135.0,501589.0,696571.0,615109.0,526188.0,479607.0,509149.0,483076.0,512208.0,705671.0,930739.0,690033.0,660574.0,1864889.0,1939964.0,1817596.0,2057639.0,1404969.0,1378485.0,1775965.0,1418473.0,1464617.0,1608902.0,1912772.0,1486041.0,1602241.0,1707666.0,2119698.0,1779453.0,1736001.0,1427226.0,1950156.0,1449753.0,2037243.0,1634594.0,1498820.0,1522273.0,886813.0,938879.0,875530.0,672787.0,905421.0,861489.0,781899.0,648848.0,675957.0,531490.0,846777.0,943135.0,501589.0,696571.0,615109.0,526188.0,479607.0,509149.0,483076.0,512208.0,705671.0,930739.0,690033.0,660574.0,1864889.0,1939964.0,1817596.0,2057639.0,1404969.0,1378485.0,1775965.0,1418473.0,1464617.0,1608902.0,1912772.0,1486041.0,1602241.0,1707666.0,2119698.0,1779453.0,1736001.0,1427226.0,1950156.0,1449753.0,2037243.0,1634594.0,1498820.0,1522273.0,1669215430.475
1222,99739.0,426201.0,844102.0,599525.0,367474.0,438983.0,392488.0,308756.0,411995.0,415667.0,339348.0,111824.0,195915.0,382813.0,159544.0,263265.0,19862.0,624589.0,212727.0,584259.0,157201.0,560604.0,286109.0,205636.0,1049164.0,1175383.0,1339143.0,704348.0,1186545.0,989026.0,844591.0,947141.0,1200843.0,1188831.0,739177.0,789339.0,1157956.0,865153.0,1157329.0,938402.0,851023.0,1099169.0,1154628.0,872959.0,915674.0,861022.0,1128573.0,1009155.0,1787369.0,3027462.0,2694515.0,2822867.0,2704426.0,2441080.0,2574684.0,1853923.0,1986361.0,2238490.0,1835411.0,2007034.0,2282350.0,1886320.0,2210179.0,3096988.0,1777790.0,2675026.0,2462163.0,2474283.0,2310447.0,2982720.0,1804168.0,2159881.0,1049164.0,1175383.0,1339143.0,704348.0,1186545.0,989026.0,844591.0,947141.0,1200843.0,1188831.0,739177.0,789339.0,1157956.0,865153.0,1157329.0,938402.0,851023.0,1099169.0,1154628.0,872959.0,915674.0,861022.0,1128573.0,1009155.0,1787369.0,3027462.0,2694515.0,2822867.0,2704426.0,2441080.0,2574684.0,1853923.0,1986361.0,2238490.0,1835411.0,2007034.0,2282350.0,1886320.0,2210179.0,3096988.0,1777790.0,2675026.0,2462163.0,2474283.0,2310447.0,2982720.0,1804168.0,2159881.0,1049164.0,1175383.0,1339143.0,704348.0,1186545.0,989026.0,844591.0,947141.0,1200843.0,1188831.0,739177.0,789339.0,1157956.0,865153.0,1157329.0,938402.0,851023.0,1099169.0,1154628.0,872959.0,915674.0,861022.0,1128573.0,1009155.0,1787369.0,3027462.0,2694515.0,2822867.0,2704426.0,2441080.0,2574684.0,1853923.0,1986361.0,2238490.0,1835411.0,2007034.0,2282350.0,1886320.0,2210179.0,3096988.0,1777790.0,2675026.0,2462163.0,2474283.0,2310447.0,2982720.0,1804168.0,2159881.0,3008692003.33
1223,346743.0,345122.0,345809.0,345817.0,345662.0,345936.0,345580.0,346536.0,345611.0,345407.0,346115.0,345269.0,346078.0,345948.0,345049.0,345245.0,345660.0,345489.0,345898.0,346099.0,345294.0,346093.0,345761.0,346206.0,1049164.0,1175383.0,1339143.0,704348.0,1186545.0,989026.0,844591.0,947141.0,1200843.0,1188831.0,739177.0,789339.0,1157956.0,865153.0,1157329.0,938402.0,851023.0,1099169.0,1154628.0,872959.0,915674.0,861022.0,1128573.0,1009155.0,1787369.0,3027462.0,2694515.0,2822867.0,2704426.0,2441080.0,2574684.0,1853923.0,1986361.0,2238490.0,1835411.0,2007034.0,2282350.0,1886320.0,2210179.0,3096988.0,1777790.0,2675026.0,2462163.0,2474283.0,2310447.0,2982720.0,1804168.0,2159881.0,1049164.0,1175383.0,1339143.0,704348.0,1186545.0,989026.0,844591.0,947141.0,1200843.0,1188831.0,739177.0,789339.0,1157956.0,865153.0,1157329.0,938402.0,851023.0,1099169.0,1154628.0,872959.0,915674.0,861022.0,1128573.0,1009155.0,1787369.0,3027462.0,2694515.0,2822867.0,2704426.0,2441080.0,2574684.0,1853923.0,1986361.0,2238490.0,1835411.0,2007034.0,2282350.0,1886320.0,2210179.0,3096988.0,1777790.0,2675026.0,2462163.0,2474283.0,2310447.0,2982720.0,1804168.0,2159881.0,1049164.0,1175383.0,1339143.0,704348.0,1186545.0,989026.0,844591.0,947141.0,1200843.0,1188831.0,739177.0,789339.0,1157956.0,865153.0,1157329.0,938402.0,851023.0,1099169.0,1154628.0,872959.0,915674.0,861022.0,1128573.0,1009155.0,1787369.0,3027462.0,2694515.0,2822867.0,2704426.0,2441080.0,2574684.0,1853923.0,1986361.0,2238490.0,1835411.0,2007034.0,2282350.0,1886320.0,2210179.0,3096988.0,1777790.0,2675026.0,2462163.0,2474283.0,2310447.0,2982720.0,1804168.0,2159881.0,1487060309.88
1224,438701.0,170621.0,359791.0,352188.0,248963.0,251818.0,365214.0,335529.0,349958.0,264618.0,289065.0,372869.0,452752.0,382320.0,323269.0,200422.0,387054.0,303635.0,270624.0,408956.0,380263.0,402212.0,381161.0,268224.0,1279256.0,774832.0,1222685.0,866115.0,1075718.0,785450.0,762454.0,820562.0,962360.0,888512.0,710608.0,683379.0,823235.0,711827.0,862291.0,961440.0,769393.0,1046315.0,1292572.0,953538.0,765072.0,1168356.0,1289530.0,1244144.0,2592648.0,2653312.0,2707437.0,2812437.0,1810543.0,1848388.0,1887814.0,2388616.0,2851618.0,2131686.0,2327313.0,2728078.0,2693274.0,2933844.0,2830164.0,2749280.0,2304565.0,1749944.0,2252461.0,1942616.0,2721440.0,2024642.0,2909206.0,2922082.0,1279256.0,774832.0,1222685.0,866115.0,1075718.0,785450.0,762454.0,820562.0,962360.0,888512.0,710608.0,683379.0,823235.0,711827.0,862291.0,961440.0,769393.0,1046315.0,1292572.0,953538.0,765072.0,1168356.0,1289530.0,1244144.0,2592648.0,2653312.0,2707437.0,2812437.0,1810543.0,1848388.0,1887814.0,2388616.0,2851618.0,2131686.0,2327313.0,2728078.0,2693274.0,2933844.0,2830164.0,2749280.0,2304565.0,1749944.0,2252461.0,1942616.0,2721440.0,2024642.0,2909206.0,2922082.0,1279256.0,774832.0,1222685.0,866115.0,1075718.0,785450.0,762454.0,820562.0,962360.0,888512.0,710608.0,683379.0,823235.0,711827.0,862291.0,961440.0,769393.0,1046315.0,1292572.0,953538.0,765072.0,1168356.0,1289530.0,1244144.0,2592648.0,2653312.0,2707437.0,2812437.0,1810543.0,1848388.0,1887814.0,2388616.0,2851618.0,2131686.0,2327313.0,2728078.0,2693274.0,2933844.0,2830164.0,2749280.0,2304565.0,1749944.0,2252461.0,1942616.0,2721440.0,2024642.0,2909206.0,2922082.0,2350182735.9
1225,335734.0,335474.0,335862.0,335880.0,335145.0,335851.0,336239.0,335677.0,335693.0,335610.0,334651.0,335047.0,334834.0,335066.0,335323.0,335765.0,335424.0,335100.0,335385.0,336117.0,335371.0,334435.0,335556.0,335001.0,1279256.0,774832.0,1222685.0,866115.0,1075718.0,785450.0,762454.0,820562.0,962360.0,888512.0,710608.0,683379.0,823235.0,711827.0,862291.0,961440.0,769393.0,1046315.0,1292572.0,953538.0,765072.0,1168356.0,1289530.0,1244144.0,2592648.0,2653312.0,2707437.0,2812437.0,1810543.0,1848388.0,1887814.0,2388616.0,2851618.0,2131686.0,2327313.0,2728078.0,2693274.0,2933844.0,2830164.0,2749280.0,2304565.0,1749944.0,2252461.0,1942616.0,2721440.0,2024642.0,2909206.0,2922082.0,1279256.0,774832.0,1222685.0,866115.0,1075718.0,785450.0,762454.0,820562.0,962360.0,888512.0,710608.0,683379.0,823235.0,711827.0,862291.0,961440.0,769393.0,1046315.0,1292572.0,953538.0,765072.0,1168356.0,1289530.0,1244144.0,2592648.0,2653312.0,2707437.0,2812437.0,1810543.0,1848388.0,1887814.0,2388616.0,2851618.0,2131686.0,2327313.0,2728078.0,2693274.0,2933844.0,2830164.0,2749280.0,2304565.0,1749944.0,2252461.0,1942616.0,2721440.0,2024642.0,2909206.0,2922082.0,1279256.0,774832.0,1222685.0,866115.0,1075718.0,785450.0,762454.0,820562.0,962360.0,888512.0,710608.0,683379.0,823235.0,711827.0,862291.0,961440.0,769393.0,1046315.0,1292572.0,953538.0,765072.0,1168356.0,1289530.0,1244144.0,2592648.0,2653312.0,2707437.0,2812437.0,1810543.0,1848388.0,1887814.0,2388616.0,2851618.0,2131686.0,2327313.0,2728078.0,2693274.0,2933844.0,2830164.0,2749280.0,2304565.0,1749944.0,2252461.0,1942616.0,2721440.0,2024642.0,2909206.0,2922082.0,1910082502.835
1226,342802.0,321845.0,362856.0,204142.0,348570.0,376863.0,257993.0,321587.0,454464.0,203420.0,317243.0,327541.0,149957.0,194369.0,280990.0,359600.0,225659.0,290071.0,208175.0,349379.0,212964.0,288473.0,213286.0,25332.0,737070.0,586550.0,901248.0,1051293.0,786952.0,654971.0,950958.0,558280.0,998135.0,833827.0,974824.0,630932.0,969381.0,1003487.0,939636.0,539125.0,809938.0,890740.0,1014345.0,801480.0,623369.0,998666.0,665149.0,973027.0,2041719.0,1859725.0,2243879.0,2348774.0,1768821.0,1981138.0,1897215.0,2264021.0,1982759.0,2244613.0,1525268.0,1819131.0,1335585.0,1421148.0,2373877.0,2320152.0,2311729.0,1498431.0,1878373.0,1493124.0,2358327.0,2235693.0,2010031.0,1672410.0,737070.0,586550.0,901248.0,1051293.0,786952.0,654971.0,950958.0,558280.0,998135.0,833827.0,974824.0,630932.0,969381.0,1003487.0,939636.0,539125.0,809938.0,890740.0,1014345.0,801480.0,623369.0,998666.0,665149.0,973027.0,2041719.0,1859725.0,2243879.0,2348774.0,1768821.0,1981138.0,1897215.0,2264021.0,1982759.0,2244613.0,1525268.0,1819131.0,1335585.0,1421148.0,2373877.0,2320152.0,2311729.0,1498431.0,1878373.0,1493124.0,2358327.0,2235693.0,2010031.0,1672410.0,737070.0,586550.0,901248.0,1051293.0,786952.0,654971.0,950958.0,558280.0,998135.0,833827.0,974824.0,630932.0,969381.0,1003487.0,939636.0,539125.0,809938.0,890740.0,1014345.0,801480.0,623369.0,998666.0,665149.0,973027.0,2041719.0,1859725.0,2243879.0,2348774.0,1768821.0,1981138.0,1897215.0,2264021.0,1982759.0,2244613.0,1525268.0,1819131.0,1335585.0,1421148.0,2373877.0,2320152.0,2311729.0,1498431.0,1878373.0,1493124.0,2358327.0,2235693.0,2010031.0,1672410.0,2394627772.815
1227,265663.0,266647.0,266229.0,266087.0,267354.0,266035.0,266539.0,265987.0,267096.0,266149.0,267125.0,265899.0,266040.0,266189.0,266096.0,266828.0,266380.0,267173.0,266096.0,265749.0,265966.0,266349.0,266438.0,266242.0,737070.0,586550.0,901248.0,1051293.0,786952.0,654971.0,950958.0,558280.0,998135.0,833827.0,974824.0,630932.0,969381.0,1003487.0,939636.0,539125.0,809938.0,890740.0,1014345.0,801480.0,623369.0,998666.0,665149.0,973027.0,2041719.0,1859725.0,2243879.0,2348774.0,1768821.0,1981138.0,1897215.0,2264021.0,1982759.0,2244613.0,1525268.0,1819131.0,1335585.0,1421148.0,2373877.0,2320152.0,2311729.0,1498431.0,1878373.0,1493124.0,2358327.0,2235693.0,2010031.0,1672410.0,737070.0,586550.0,901248.0,1051293.0,786952.0,654971.0,950958.0,558280.0,998135.0,833827.0,974824.0,630932.0,969381.0,1003487.0,939636.0,539125.0,809938.0,890740.0,1014345.0,801480.0,623369.0,998666.0,665149.0,973027.0,2041719.0,1859725.0,2243879.0,2348774.0,1768821.0,1981138.0,1897215.0,2264021.0,1982759.0,2244613.0,1525268.0,1819131.0,1335585.0,1421148.0,2373877.0,2320152.0,2311729.0,1498431.0,1878373.0,1493124.0,2358327.0,2235693.0,2010031.0,1672410.0,737070.0,586550.0,901248.0,1051293.0,786952.0,654971.0,950958.0,558280.0,998135.0,833827.0,974824.0,630932.0,969381.0,1003487.0,939636.0,539125.0,809938.0,890740.0,1014345.0,801480.0,623369.0,998666.0,665149.0,973027.0,2041719.0,1859725.0,2243879.0,2348774.0,1768821.0,1981138.0,1897215.0,2264021.0,1982759.0,2244613.0,1525268.0,1819131.0,1335585.0,1421148.0,2373877.0,2320152.0,2311729.0,1498431.0,1878373.0,1493124.0,2358327.0,2235693.0,2010031.0,1672410.0,2058065510.27
